company,job_id,title,location,url
Point72,8445692002,"Systems Analyst, Financial Technology",New York,https://boards.greenhouse.io/point72/jobs/8445692002?gh_jid=8445692002
Point72,8128613002,"Systems Analyst, Workday HCM/Payroll ","New York, NY or Stamford, CT ",https://boards.greenhouse.io/point72/jobs/8128613002?gh_jid=8128613002
Point72,8477608002,"Tax Associate, PE/VC","Stamford, CT",https://boards.greenhouse.io/point72/jobs/8477608002?gh_jid=8477608002
Point72,8561914002,Technology Operations Analyst,Warsaw,https://boards.greenhouse.io/point72/jobs/8561914002?gh_jid=8561914002
Point72,8389780002,Third Party Risk Specialist,"New York, NY",https://boards.greenhouse.io/point72/jobs/8389780002?gh_jid=8389780002
Point72,8453384002,Trade Capture Specialist/Trading Assistant,Hong Kong,https://boards.greenhouse.io/point72/jobs/8453384002?gh_jid=8453384002
Point72,8470606002,Trader,London,https://boards.greenhouse.io/point72/jobs/8470606002?gh_jid=8470606002
Point72,7974787002,Trader,Dubai,https://boards.greenhouse.io/point72/jobs/7974787002?gh_jid=7974787002
Point72,8375066002,Trader/Quant Analyst ,"Stamford, New York",https://boards.greenhouse.io/point72/jobs/8375066002?gh_jid=8375066002
Point72,8535876002,"Trading Assistant, Hong Kong",Hong Kong,https://boards.greenhouse.io/point72/jobs/8535876002?gh_jid=8535876002
Point72,8372912002,Treasury Technology,"Bengaluru, India ",https://boards.greenhouse.io/point72/jobs/8372912002?gh_jid=8372912002
Point72,8516480002,"UHNW Tax Specialist, Family Office","Stamford, CT",https://boards.greenhouse.io/point72/jobs/8516480002?gh_jid=8516480002
Point72,8504477002,"UI Developer, Macro Front Office Technology",London,https://boards.greenhouse.io/point72/jobs/8504477002?gh_jid=8504477002
Point72,8557640002,User Access Certification Analyst,Warsaw,https://boards.greenhouse.io/point72/jobs/8557640002?gh_jid=8557640002
Point72,8560134002,User Access Certification Analyst,"Bengaluru, India",https://boards.greenhouse.io/point72/jobs/8560134002?gh_jid=8560134002
